id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_actions,first_action_date,last_action_date,click_count,reply_count,email_interaction_length_days,action_count_lag_1,action_count_lag_2,action_count_lag_5,action_count_lag_7,action_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_interaction_rate,cumulative_action_count,cumulative_click_count,cumulative_reply_count,days_since_last_action,avg_time_between_interactions,D&B_Score,target_met
1725,0,0,0,0,0,1,80.0,0,0,0,1,1,0,ConsumerProducts,MN,44,2020-09-11 16:58:03+00:00,2023-12-19 17:50:58+00:00,35,9,1194,0.9772727272727273,0.9545454545454546,0.8863636363636364,0.8409090909090909,1.0,0.0,1.0,1.0,22.5,15.727272727272727,6.7727272727272725,27.977620298138564,27.441860465116278,HIGH,0
2201,0,0,0,0,0,1,25.0,0,0,0,0,1,0,ConsumerProducts,OH,1,2023-05-15 15:31:11+00:00,2023-05-15 15:31:11+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2331,1,0,0,0,0,1,22.0,0,0,1,0,0,1,ConsumerProducts,ON,2,2023-06-05 16:17:37+00:00,2023-06-08 14:36:58+00:00,0,2,2,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,26.50764655904843,2.0,HIGH,0
2725,1,0,0,0,0,1,15.0,0,0,0,0,1,0,ConsumerProducts,TX,1,2020-07-17 15:53:25+00:00,2020-07-17 15:53:25+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
2885,1,0,0,0,0,1,150.0,0,0,0,1,1,0,ConsumerProducts,VA,1,2024-02-16 15:55:09+00:00,2024-02-16 15:55:09+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
3011,0,0,0,0,0,1,3.0,0,0,0,0,1,0,ConsumerProducts,WV,1,2021-09-28 00:12:14+00:00,2021-09-28 00:12:14+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
27,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,NY,1,2021-05-12 18:32:51+00:00,2021-05-12 18:32:51+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,LOW,1
41,1,0,0,0,0,1,7.0,0,0,0,0,1,0,Construction,CA,1,2021-02-12 17:32:13+00:00,2021-02-12 17:32:13+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,1
77,1,0,0,0,0,0,17.0,0,0,0,1,1,0,Construction,GA,3,2022-08-16 15:04:48+00:00,2022-10-18 14:32:49+00:00,0,3,62,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,37.67176437269895,31.0,HIGH,1
84,0,0,0,0,0,1,20.0,0,0,0,0,1,0,Construction,OH,6,2020-11-16 13:56:45+00:00,2024-02-15 14:26:05+00:00,0,6,1186,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,0.0,3.5,206.00254885301615,237.0,HIGH,1
86,1,0,0,0,0,1,20.0,0,0,1,0,1,0,Construction,IA,26,2022-05-17 00:48:47+00:00,2024-02-16 15:49:02+00:00,3,23,640,0.9615384615384616,0.9230769230769231,0.8076923076923077,0.7307692307692307,1.0,0.0,1.0,1.0,13.5,1.7692307692307692,11.73076923076923,26.26981896608065,25.28,HIGH,1
94,1,0,0,0,0,0,24.0,0,0,1,0,1,0,Construction,AL,2,2020-05-19 19:09:34+00:00,2023-05-09 16:01:27+00:00,2,0,1084,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,567.5076465590485,1084.0,HIGH,1
95,1,0,0,0,0,1,25.0,0,0,1,0,1,0,Construction,TN,2,2022-07-12 12:58:52+00:00,2022-07-12 12:58:52+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,25.50764655904843,0.0,HIGH,1
102,1,0,0,0,0,0,31.0,0,0,0,1,1,0,Construction,PA,8,2020-05-14 17:17:48+00:00,2021-06-28 19:22:40+00:00,4,4,410,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,3.0,1.5,57.501911639762106,58.42857142857143,HIGH,1
110,1,0,0,0,0,1,38.0,0,0,0,1,1,0,Construction,TX,1,2023-01-12 00:27:14+00:00,2023-01-12 00:27:14+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
112,1,0,0,0,0,0,40.0,0,0,0,1,1,0,Construction,PA,7,2023-10-12 18:22:47+00:00,2024-01-12 14:58:45+00:00,1,6,91,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,0.7142857142857143,3.2857142857142856,20.002184731156692,14.833333333333334,HIGH,1
129,0,0,0,0,0,1,84.0,0,0,0,1,1,0,Construction,CA,4,2021-03-03 23:06:36+00:00,2023-12-08 18:06:10+00:00,2,2,1009,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.25,1.25,264.7538232795242,336.0,HIGH,1
130,0,0,0,0,0,1,100.0,0,1,0,0,1,0,Construction,CO,6,2020-07-06 18:48:30+00:00,2021-07-01 21:59:44+00:00,0,6,360,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,0.0,3.5,68.33588218634948,71.8,HIGH,1
133,1,0,0,0,0,1,100.0,0,1,0,0,1,0,Construction,AK,1,2022-07-28 15:45:40+00:00,2022-07-28 15:45:40+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,1
134,1,0,0,0,0,1,200.0,0,0,0,1,0,1,Construction,AB,19,2020-07-20 14:03:59+00:00,2023-10-06 14:13:57+00:00,3,16,1173,0.9473684210526315,0.8947368421052632,0.7368421052631579,0.631578947368421,1.0,0.0,1.0,1.0,10.0,0.8421052631578947,9.157894736842104,63.9481733220051,64.66666666666667,HIGH,1
161,1,0,0,0,0,1,35.0,0,0,0,1,1,0,Construction,FL,3,2023-03-06 15:13:25+00:00,2023-03-14 17:08:17+00:00,0,3,8,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,19.33843103936562,3.5,HIGH,1
164,1,0,0,0,0,1,37.0,0,0,0,1,1,0,Construction,FL,8,2022-04-07 19:44:04+00:00,2024-03-01 13:52:48+00:00,2,6,693,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,1.25,3.25,92.87691163976211,98.85714285714286,HIGH,1
173,1,0,0,0,0,1,61.0,0,0,0,1,1,0,Construction,OH,15,2020-02-13 19:09:57+00:00,2023-05-25 16:40:41+00:00,4,11,1196,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,1.0,0.0,1.0,1.0,8.0,2.1333333333333333,5.866666666666666,82.80101954120646,85.07142857142857,HIGH,1
176,0,0,0,0,0,1,82.0,0,0,0,1,1,0,Construction,TN,6,2020-12-08 19:05:53+00:00,2022-04-28 18:22:21+00:00,1,5,505,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,0.8333333333333334,2.6666666666666665,92.33588218634948,100.6,HIGH,1
183,1,0,0,0,0,0,75.0,0,0,0,1,1,0,Construction,IL,2,2020-08-18 15:40:30+00:00,2021-12-21 15:09:00+00:00,1,1,489,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.5,1.0,270.00764655904845,489.0,HIGH,1
192,1,0,0,0,0,0,3.0,0,0,1,0,1,0,Construction,OH,15,2022-01-06 01:26:33+00:00,2023-06-07 07:22:30+00:00,2,13,517,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,1.0,0.0,1.0,1.0,8.0,1.4,6.6,37.667686207873125,36.714285714285715,HIGH,1
200,1,0,0,0,0,1,6.0,0,0,1,0,1,0,Construction,UT,8,2020-10-09 16:40:47+00:00,2023-07-27 17:09:12+00:00,1,7,1021,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,1.0,3.5,133.6269116397621,145.42857142857142,HIGH,1
205,1,0,0,0,0,1,8.0,0,0,1,0,1,0,Construction,VI,3,2022-04-11 15:22:34+00:00,2023-07-10 20:06:18+00:00,2,1,455,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,168.33843103936562,227.0,HIGH,1
207,1,0,0,0,0,1,9.0,0,0,1,0,1,0,Construction,NJ,16,2020-08-25 13:26:50+00:00,2023-08-28 11:07:16+00:00,5,11,1097,0.9375,0.875,0.6875,0.5625,1.0,0.0,1.0,1.0,8.5,2.5625,5.9375,71.43845581988106,72.8,HIGH,1
214,1,0,0,0,0,1,10.0,0,0,1,0,1,0,Construction,NC,10,2021-06-30 14:36:32+00:00,2021-09-27 19:08:05+00:00,3,7,89,0.9,0.8,0.5,0.3,1.0,0.0,1.0,1.0,5.5,1.8,3.7,13.701529311809685,9.555555555555555,HIGH,1
226,1,0,0,0,0,0,12.0,0,0,1,0,1,0,Construction,AL,1,2024-03-04 20:56:48+00:00,2024-03-04 20:56:48+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
228,1,0,0,0,0,1,12.0,0,0,1,0,1,0,Construction,LA,6,2022-04-11 20:27:42+00:00,2022-06-10 18:27:14+00:00,4,2,59,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,1.8333333333333333,1.6666666666666667,18.16921551968281,11.6,HIGH,1
236,1,0,0,0,0,1,14.0,0,0,1,0,1,0,Construction,WV,10,2021-08-12 10:12:29+00:00,2023-11-21 21:10:11+00:00,6,4,831,0.9,0.8,0.5,0.3,1.0,0.0,1.0,1.0,5.5,3.7,1.8,87.9015293118097,92.0,HIGH,1
238,1,0,0,0,0,1,15.0,0,0,1,0,1,0,Construction,CA,30,2021-09-28 21:37:41+00:00,2023-11-01 21:35:50+00:00,3,27,763,0.9666666666666667,0.9333333333333333,0.8333333333333334,0.7666666666666667,1.0,0.0,1.0,1.0,15.5,2.0,13.5,26.867176437269897,26.03448275862069,HIGH,1
241,1,0,0,0,0,1,15.0,0,0,0,0,1,0,Construction,FL,18,2021-03-23 19:40:59+00:00,2023-03-15 15:21:03+00:00,3,15,721,0.9444444444444444,0.8888888888888888,0.7222222222222222,0.6111111111111112,1.0,0.0,1.0,1.0,9.5,2.6666666666666665,6.833333333333333,42.77862739544983,42.294117647058826,HIGH,1
246,1,0,0,0,0,1,16.0,0,0,1,0,1,0,Construction,CT,9,2023-09-13 20:07:30+00:00,2023-10-16 17:48:20+00:00,2,7,32,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,1.0,0.0,1.0,1.0,5.0,1.1111111111111112,3.888888888888889,9.001699235344095,3.75,HIGH,1
250,1,0,0,0,0,1,17.0,0,0,1,0,1,0,Construction,GA,5,2020-08-12 13:43:48+00:00,2022-06-21 15:19:36+00:00,2,3,678,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,145.20305862361937,168.75,HIGH,1
252,1,0,0,0,0,0,17.0,0,0,1,0,1,0,Construction,NH,5,2022-07-12 16:39:36+00:00,2022-11-23 19:48:55+00:00,3,2,134,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,36.60305862361937,33.0,LOW,1
253,1,0,0,0,0,1,18.0,0,0,1,0,1,0,Construction,FL,1,2023-06-27 18:23:36+00:00,2023-06-27 18:23:36+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
255,1,0,0,0,0,0,18.0,0,0,1,0,1,0,Construction,CA,5,2024-02-23 19:49:03+00:00,2024-02-29 18:42:56+00:00,2,3,5,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.2,1.8,11.203058623619372,1.25,HIGH,1
262,1,0,0,0,0,1,28.0,0,0,1,0,1,0,Construction,WA,15,2021-01-26 16:51:53+00:00,2024-02-16 21:15:41+00:00,3,12,1116,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,1.0,0.0,1.0,1.0,8.0,1.8,6.2,77.46768620787313,79.35714285714286,HIGH,1
263,1,0,0,0,0,1,28.0,0,0,0,0,0,1,Construction,AB,14,2022-03-11 22:28:25+00:00,2023-03-28 13:07:26+00:00,2,12,381,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,1.0,0.0,1.0,1.0,7.5,1.0714285714285714,6.428571428571429,30.429663794149775,28.846153846153847,HIGH,1
265,1,0,0,0,0,1,31.0,0,0,0,1,1,0,Construction,CA,48,2021-06-23 08:28:58+00:00,2024-01-16 23:35:07+00:00,1,47,937,0.9791666666666666,0.9583333333333334,0.8958333333333334,0.8541666666666666,1.0,0.0,1.0,1.0,24.5,0.9583333333333334,23.541666666666668,20.291985273293687,19.638297872340427,HIGH,1
266,1,0,0,0,0,1,32.0,0,0,0,1,1,0,Construction,MD,37,2022-04-12 16:51:27+00:00,2023-12-07 13:34:20+00:00,3,34,603,0.972972972972973,0.9459459459459459,0.8648648648648649,0.8108108108108109,1.0,0.0,1.0,1.0,19.0,2.5405405405405403,16.45945945945946,17.351764678867482,16.416666666666668,HIGH,1
268,1,0,0,0,0,1,34.0,0,0,0,1,1,0,Construction,MD,1,2022-12-07 19:55:27+00:00,2022-12-07 19:55:27+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
270,1,0,0,0,0,1,40.0,0,0,0,1,1,0,Construction,TX,5,2022-12-13 14:30:07+00:00,2023-06-06 14:14:58+00:00,4,1,174,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,44.60305862361937,43.0,HIGH,1
279,1,0,0,0,0,0,60.0,0,0,0,1,1,0,Construction,FL,7,2023-06-13 20:43:52+00:00,2023-09-25 17:10:48+00:00,3,4,103,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,1.5714285714285714,2.4285714285714284,21.85932758829955,17.0,HIGH,1
284,0,0,0,0,0,1,100.0,0,0,0,1,1,0,Construction,NV,14,2022-06-28 21:26:03+00:00,2024-02-27 18:35:51+00:00,0,14,608,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,1.0,0.0,1.0,1.0,7.5,0.0,7.5,46.71537807986407,46.38461538461539,HIGH,1
291,1,0,0,0,0,1,153.0,0,0,0,1,0,1,Construction,NS,72,2020-11-18 15:03:57+00:00,2024-01-30 15:35:29+00:00,15,57,1168,0.9861111111111112,0.9722222222222222,0.9305555555555556,0.9027777777777778,1.0,0.0,1.0,1.0,36.5,11.51388888888889,24.98611111111111,16.52799018219579,16.04225352112676,HIGH,1
294,1,0,0,0,0,1,33.0,0,0,0,1,1,0,Construction,NJ,11,2021-11-16 16:54:59+00:00,2022-07-06 17:20:04+00:00,6,5,232,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,1.0,0.0,1.0,1.0,6.0,3.272727272727273,2.727272727272727,25.27411755619062,22.7,HIGH,1
302,1,0,0,0,0,1,43.0,0,0,0,1,1,0,Construction,IN,5,2022-03-15 19:06:34+00:00,2024-01-17 23:06:38+00:00,2,3,673,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.2,1.8,144.60305862361938,168.0,HIGH,1
313,0,0,0,0,0,1,150.0,0,0,0,1,1,0,Construction,AZ,35,2020-08-31 16:19:58+00:00,2024-02-27 20:30:30+00:00,6,29,1275,0.9714285714285714,0.9428571428571428,0.8571428571428571,0.8,1.0,0.0,1.0,1.0,18.0,4.628571428571429,13.371428571428572,37.48615123194563,37.088235294117645,HIGH,1
336,1,0,0,0,0,1,30.0,0,0,1,0,0,1,Construction,AB,2,2022-11-23 14:02:41+00:00,2022-12-15 23:32:48+00:00,1,1,22,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,36.507646559048425,22.0,HIGH,0
381,1,0,0,0,0,1,80.0,0,0,0,1,1,0,Construction,AL,1,2022-06-21 18:11:21+00:00,2022-06-21 18:11:21+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
402,1,0,0,0,0,1,12.0,0,0,0,0,1,0,Construction,AR,3,2022-01-04 15:07:11+00:00,2022-05-13 15:17:51+00:00,0,3,129,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,59.67176437269895,64.0,HIGH,0
477,1,0,0,0,0,1,19.0,0,0,0,0,1,0,Construction,AZ,3,2023-08-24 12:07:09+00:00,2023-08-25 14:28:32+00:00,1,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,17.33843103936562,0.5,HIGH,0
562,1,0,0,0,0,1,16.0,0,0,0,0,0,1,Construction,BC,3,2023-06-13 16:21:58+00:00,2023-11-13 23:38:14+00:00,1,2,153,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,68.00509770603229,76.5,HIGH,0
584,1,0,0,0,0,1,22125733039712.0,0,0,0,0,1,0,Construction,CA,1,2020-08-21 13:48:24+00:00,2020-08-21 13:48:24+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
666,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Construction,CA,1,2021-11-10 00:47:41+00:00,2021-11-10 00:47:41+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
742,1,0,0,0,0,0,12.0,0,0,0,0,1,0,Construction,CA,2,2022-03-23 13:01:12+00:00,2023-08-02 13:57:47+00:00,2,0,497,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,274.00764655904845,497.0,HIGH,0
790,0,0,0,0,0,1,24.0,0,0,0,0,1,0,Construction,CA,7,2020-08-17 14:57:50+00:00,2021-06-07 14:34:09+00:00,3,4,293,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,1.4285714285714286,2.5714285714285716,49.145041874013835,48.833333333333336,HIGH,0
801,1,0,0,0,0,1,27.0,0,0,0,0,1,0,Construction,CA,5,2020-07-02 14:07:13+00:00,2021-03-25 15:10:58+00:00,1,4,266,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.6,2.4,63.20305862361937,66.25,HIGH,0
807,1,0,0,0,0,1,31.0,0,0,0,1,1,0,Construction,CA,1,2020-08-31 16:19:52+00:00,2020-08-31 16:19:52+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
813,1,0,0,0,0,1,38.0,0,0,0,1,1,0,Construction,CA,3,2020-07-21 16:14:53+00:00,2020-09-30 20:25:12+00:00,1,2,71,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,40.33843103936562,35.0,HIGH,0
865,1,0,0,0,0,1,280.0,0,1,0,0,1,0,Construction,CA,1,2022-05-05 13:31:09+00:00,2022-05-05 13:31:09+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
911,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Construction,CO,5,2020-08-07 16:08:08+00:00,2024-01-24 14:53:37+00:00,0,5,1264,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,262.8030586236194,315.75,HIGH,0
939,0,0,0,0,0,1,80.0,0,0,0,1,1,0,Construction,CT,2,2020-11-10 11:18:57+00:00,2022-07-19 16:30:01+00:00,1,1,616,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.5,1.0,333.50764655904845,616.0,HIGH,0
954,1,0,0,0,0,1,28.0,0,0,0,0,1,0,Construction,DE,1,2021-07-07 18:12:44+00:00,2021-07-07 18:12:44+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
1036,1,0,0,0,0,0,16.0,0,0,0,0,1,0,Construction,FL,1,2021-07-27 17:58:18+00:00,2021-07-27 17:58:18+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1057,1,0,0,0,0,1,25.0,0,0,0,0,1,0,Construction,FL,1,2021-11-24 15:15:07+00:00,2021-11-24 15:15:07+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1070,1,0,0,0,0,1,80.0,0,0,0,1,1,0,Construction,FL,6,2020-07-28 12:43:53+00:00,2022-04-19 15:45:07+00:00,0,6,630,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,0.0,3.5,113.33588218634948,125.8,HIGH,0
1081,0,0,0,0,0,1,219.0,1,0,0,0,1,0,Construction,FL,2,2020-11-13 13:24:40+00:00,2021-09-21 12:20:23+00:00,0,2,311,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,181.00764655904842,311.0,HIGH,0
1086,0,0,1,0,0,1,300.0,0,1,0,0,1,0,Construction,FL,11,2020-10-28 14:44:10+00:00,2021-05-12 20:11:37+00:00,4,7,196,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,1.0,0.0,1.0,1.0,6.0,2.1818181818181817,3.8181818181818183,22.18320846528153,19.3,HIGH,0
1087,1,0,0,0,0,0,0.0,0,0,0,0,1,0,Construction,GA,2,2020-11-10 20:41:33+00:00,2022-05-20 02:26:14+00:00,1,1,555,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,303.00764655904845,555.0,HIGH,0
1147,1,0,0,0,0,1,25.0,0,0,0,0,1,0,Construction,GA,1,2022-06-21 17:02:35+00:00,2022-06-21 17:02:35+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1149,1,0,0,0,0,1,40.0,0,0,0,1,1,0,Construction,GA,16,2021-12-02 13:25:13+00:00,2023-02-23 02:33:47+00:00,16,0,447,0.9375,0.875,0.6875,0.5625,1.0,0.0,1.0,1.0,8.5,8.5,0.0,31.000955819881053,29.666666666666668,HIGH,0
1159,0,0,0,1,0,1,500.0,0,1,0,0,1,0,Construction,GA,1,2022-12-02 19:56:02+00:00,2022-12-02 19:56:02+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1160,0,0,0,0,0,1,51.0,0,0,0,1,1,0,Construction,GA,3,2023-01-09 15:32:42+00:00,2023-09-22 14:34:07+00:00,2,1,255,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.6666666666666667,0.3333333333333333,102.00509770603229,127.5,HIGH,0
1199,1,0,0,0,0,1,48.0,0,1,0,0,1,0,Construction,IA,2,2022-10-17 14:49:17+00:00,2022-10-18 19:18:59+00:00,0,2,1,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,26.00764655904843,1.0,HIGH,0
1286,1,0,0,0,0,1,22.0,0,0,0,0,1,0,Construction,IL,1,2023-11-14 15:33:52+00:00,2023-11-14 15:33:52+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1299,1,0,0,0,0,1,40.0,0,0,0,1,1,0,Construction,IL,2,2022-01-11 15:40:14+00:00,2022-07-06 16:30:57+00:00,1,1,176,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,113.50764655904842,176.0,HIGH,0
1359,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Construction,IN,2,2022-06-08 11:14:34+00:00,2022-06-08 11:18:38+00:00,0,2,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,25.50764655904843,0.0,HIGH,0
1398,1,0,0,0,0,1,15.0,0,0,0,0,1,0,Construction,KS,1,2022-05-17 13:18:13+00:00,2022-05-17 13:18:13+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
1443,1,0,0,0,0,1,28.0,0,0,0,0,1,0,Construction,KY,1,2022-02-15 15:23:22+00:00,2022-02-15 15:23:22+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
1470,1,0,0,0,0,1,22.0,0,0,0,0,1,0,Construction,LA,3,2022-02-18 14:04:28+00:00,2022-06-07 13:26:34+00:00,1,2,108,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,53.00509770603228,54.0,HIGH,0
1574,1,0,0,0,0,1,25.0,0,0,0,0,1,0,Construction,MD,1,2023-05-23 15:54:47+00:00,2023-05-23 15:54:47+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1658,1,0,0,0,0,0,30.0,0,0,0,0,1,0,Construction,MI,1,2020-06-15 19:10:59+00:00,2020-06-15 19:10:59+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
1662,1,0,0,0,0,0,50.0,0,0,0,1,1,0,Construction,MI,2,2022-02-07 12:35:28+00:00,2022-02-17 13:11:49+00:00,0,2,10,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,30.50764655904843,10.0,HIGH,0
1689,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,MN,3,2023-07-24 19:30:09+00:00,2023-08-21 16:02:55+00:00,1,2,27,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,26.005097706032284,13.5,HIGH,0
